serial;ambient_temp_C;humidity;object_temp_C;cooling_state;critical_level;time_min
12661;-11.25;0.62;-11.25;0.0;0;12661
12662;-11.19;0.62;-11.19;0.0;0;12662
12663;-11.25;0.62;-11.25;0.0;0;12663
12664;-11.25;0.62;-11.25;0.0;0;12664
12665;-11.25;0.62;-11.25;0.0;0;12665
12666;-11.25;0.62;-11.25;0.0;0;12666
12667;-11.25;0.62;-11.25;0.0;0;12667
12668;-11.25;0.62;-11.25;0.0;0;12668
12669;-11.19;0.62;-11.19;0.0;0;12669
12670;-11.25;0.62;-11.25;0.0;0;12670
12671;-11.25;0.62;-11.25;0.0;0;12671
12672;-11.25;0.62;-11.25;0.0;0;12672
12673;-11.25;0.62;-11.25;0.0;0;12673
12674;-11.25;0.62;-11.25;0.0;0;12674
12675;-11.25;0.62;-11.25;0.0;0;12675
12676;-11.25;0.62;-11.25;0.0;0;12676
12677;-11.19;0.62;-11.19;0.0;0;12677
12678;-11.25;0.62;-11.25;0.0;0;12678
12679;-11.25;0.62;-11.25;0.0;0;12679
12680;-11.25;0.62;-11.25;0.0;0;12680
12681;-11.25;0.62;-11.25;0.0;0;12681
12682;-11.25;0.62;-11.25;0.0;0;12682
12683;-11.25;0.62;-11.25;0.0;0;12683
12684;-11.25;0.62;-11.25;0.0;0;12684
12685;-11.25;0.62;-11.25;0.0;0;12685
12686;-11.25;0.62;-11.25;0.0;0;12686
12687;-11.25;0.62;-11.25;0.0;0;12687
12688;-11.25;0.62;-11.25;0.0;0;12688
12689;-11.25;0.62;-11.25;0.0;0;12689
12690;-11.25;0.62;-11.25;0.0;0;12690
12691;-11.25;0.62;-11.25;0.0;0;12691
12692;-11.25;0.62;-11.25;0.0;0;12692
12693;-11.25;0.62;-11.25;0.0;0;12693
12694;-11.25;0.62;-11.25;0.0;0;12694
12695;-11.25;0.62;-11.25;0.0;0;12695
12696;-11.25;0.62;-11.25;0.0;0;12696
12697;-11.25;0.62;-11.25;0.0;0;12697
12698;-11.25;0.62;-11.25;0.0;0;12698
12699;-11.25;0.62;-11.25;0.0;0;12699
12700;-11.25;0.62;-11.25;0.0;0;12700
12701;-11.25;0.62;-11.25;0.0;0;12701
12702;-11.25;0.62;-11.25;0.0;0;12702
12703;-11.25;0.62;-11.25;0.0;0;12703
12704;-11.25;0.62;-11.25;0.0;0;12704
12705;-11.25;0.62;-11.25;0.0;0;12705
12706;-11.25;0.62;-11.25;0.0;0;12706
12707;-11.25;0.62;-11.25;0.0;0;12707
12708;-11.25;0.62;-11.25;0.0;0;12708
12709;-11.25;0.62;-11.25;0.0;0;12709
12710;-11.25;0.62;-11.25;0.0;0;12710
12711;-11.25;0.62;-11.25;0.0;0;12711
12712;-11.25;0.62;-11.25;0.0;0;12712
12713;-11.25;0.62;-11.25;0.0;0;12713
12714;-11.25;0.62;-11.25;0.0;0;12714
12715;-11.25;0.62;-11.25;0.0;0;12715
12716;-11.25;0.62;-11.25;0.0;0;12716
12717;-11.25;0.62;-11.25;0.0;0;12717
12718;-11.25;0.62;-11.25;0.0;0;12718
12719;-11.25;0.62;-11.25;0.0;0;12719
12720;-11.25;0.62;-11.25;0.0;0;12720
12721;-11.25;0.62;-11.25;0.0;0;12721
12722;-11.25;0.62;-11.25;0.0;0;12722
12723;-11.25;0.62;-11.25;0.0;0;12723
12724;-11.25;0.62;-11.25;0.0;0;12724
12725;-11.25;0.62;-11.25;0.0;0;12725
12726;-11.25;0.62;-11.25;0.0;0;12726
12727;-11.25;0.62;-11.25;0.0;0;12727
12728;-11.25;0.62;-11.25;0.0;0;12728
12729;-11.25;0.62;-11.25;0.0;0;12729
12730;-11.25;0.62;-11.25;0.0;0;12730
12731;-11.25;0.62;-11.25;0.0;0;12731
12732;-11.25;0.62;-11.25;0.0;0;12732
12733;-11.25;0.62;-11.25;0.0;0;12733
12734;-11.25;0.62;-11.25;0.0;0;12734
12735;-11.25;0.62;-11.25;0.0;0;12735
12736;-11.25;0.62;-11.25;0.0;0;12736
12737;-11.25;0.62;-11.25;0.0;0;12737
12738;-11.25;0.62;-11.25;0.0;0;12738
12739;-11.25;0.62;-11.25;0.0;0;12739
12740;-11.25;0.62;-11.25;0.0;0;12740
12741;-11.25;0.62;-11.25;0.0;0;12741
12742;-11.25;0.62;-11.25;0.0;0;12742
12743;-11.25;0.62;-11.25;0.0;0;12743
12744;-11.25;0.62;-11.25;0.0;0;12744
12745;-11.25;0.62;-11.25;0.0;0;12745
12746;-11.25;0.62;-11.25;0.0;0;12746
12747;-11.25;0.62;-11.25;0.0;0;12747
12748;-11.25;0.62;-11.25;0.0;0;12748
12749;-11.25;0.62;-11.25;0.0;0;12749
12750;-11.25;0.62;-11.25;0.0;0;12750
12751;-11.25;0.62;-11.25;0.0;0;12751
12752;-11.25;0.62;-11.25;0.0;0;12752
12753;-11.25;0.62;-11.25;0.0;0;12753
12754;-11.25;0.62;-11.25;0.0;0;12754
12755;-11.25;0.62;-11.25;0.0;0;12755
12756;-11.25;0.62;-11.25;0.0;0;12756
12757;-11.25;0.62;-11.25;0.0;0;12757
12758;-11.25;0.62;-11.25;0.0;0;12758
12759;-11.25;0.62;-11.25;0.0;0;12759
12760;-11.25;0.62;-11.25;0.0;0;12760
12761;-11.25;0.62;-11.25;0.0;0;12761
12762;-11.25;0.62;-11.25;0.0;0;12762
12763;-11.25;0.62;-11.25;0.0;0;12763
12764;-11.31;0.62;-11.31;0.0;0;12764
12765;-11.25;0.62;-11.25;0.0;0;12765
12766;-11.25;0.62;-11.25;0.0;0;12766
12767;-11.25;0.62;-11.25;0.0;0;12767
12768;-11.25;0.62;-11.25;0.0;0;12768
12769;-11.25;0.62;-11.25;0.0;0;12769
12770;-11.31;0.62;-11.31;0.0;0;12770
12771;-11.25;0.62;-11.25;0.0;0;12771
12772;-11.25;0.62;-11.25;0.0;0;12772
12773;-11.31;0.62;-11.31;0.0;0;12773
12774;-11.25;0.62;-11.25;0.0;0;12774
12775;-11.25;0.62;-11.25;0.0;0;12775
12776;-11.25;0.62;-11.25;0.0;0;12776
12777;-11.31;0.62;-11.31;0.0;0;12777
12778;-11.31;0.62;-11.31;0.0;0;12778
12779;-11.25;0.62;-11.25;0.0;0;12779
12780;-11.31;0.62;-11.31;0.0;0;12780
12781;-11.25;0.62;-11.25;0.0;0;12781
12782;-11.31;0.62;-11.31;0.0;0;12782
12783;-11.25;0.62;-11.25;0.0;0;12783
12784;-11.25;0.62;-11.25;0.0;0;12784
12785;-11.31;0.62;-11.31;0.0;0;12785
12786;-11.31;0.62;-11.31;0.0;0;12786
12787;-11.25;0.62;-11.25;0.0;0;12787
12788;-11.31;0.62;-11.31;0.0;0;12788
12789;-11.31;0.62;-11.31;0.0;0;12789
12790;-11.31;0.62;-11.31;0.0;0;12790
12791;-11.31;0.62;-11.31;0.0;0;12791
12792;-11.31;0.62;-11.31;0.0;0;12792
12793;-11.31;0.62;-11.31;0.0;0;12793
12794;-11.31;0.62;-11.31;0.0;0;12794
12795;-11.31;0.62;-11.31;0.0;0;12795
12796;-11.31;0.62;-11.31;0.0;0;12796
12797;-11.31;0.62;-11.31;0.0;0;12797
12798;-11.31;0.62;-11.31;0.0;0;12798
12799;-11.25;0.62;-11.25;0.0;0;12799
12800;-11.31;0.62;-11.31;0.0;0;12800
12801;-11.31;0.62;-11.31;0.0;0;12801
12802;-11.31;0.62;-11.31;0.0;0;12802
12803;-11.31;0.62;-11.31;0.0;0;12803
12804;-11.31;0.62;-11.31;0.0;0;12804
12805;-11.31;0.62;-11.31;0.0;0;12805
12806;-11.31;0.62;-11.31;0.0;0;12806
12807;-11.25;0.62;-11.25;0.0;0;12807
12808;-11.31;0.62;-11.31;0.0;0;12808
12809;-11.31;0.62;-11.31;0.0;0;12809
12810;-11.31;0.62;-11.31;0.0;0;12810
12811;-11.31;0.62;-11.31;0.0;0;12811
12812;-11.31;0.62;-11.31;0.0;0;12812
12813;-11.31;0.62;-11.31;0.0;0;12813
12814;-11.31;0.62;-11.31;0.0;0;12814
12815;-11.31;0.62;-11.31;0.0;0;12815
12816;-11.31;0.62;-11.31;0.0;0;12816
12817;-11.31;0.62;-11.31;0.0;0;12817
12818;-11.31;0.62;-11.31;0.0;0;12818
12819;-11.31;0.62;-11.31;0.0;0;12819
12820;-11.31;0.62;-11.31;0.0;0;12820
12821;-11.31;0.62;-11.31;0.0;0;12821
12822;-11.31;0.62;-11.31;0.0;0;12822
12823;-11.31;0.62;-11.31;0.0;0;12823
12824;-11.31;0.62;-11.31;0.0;0;12824
12825;-11.31;0.62;-11.31;0.0;0;12825
12826;-11.31;0.62;-11.31;0.0;0;12826
12827;-11.31;0.62;-11.31;0.0;0;12827
12828;-11.31;0.62;-11.31;0.0;0;12828
12829;-11.31;0.62;-11.31;0.0;0;12829
12830;-11.31;0.62;-11.31;0.0;0;12830
12831;-11.31;0.62;-11.31;0.0;0;12831
12832;-11.31;0.62;-11.31;0.0;0;12832
12833;-11.31;0.62;-11.31;0.0;0;12833
12834;-11.31;0.62;-11.31;0.0;0;12834
12835;-11.31;0.62;-11.31;0.0;0;12835
12836;-11.31;0.62;-11.31;0.0;0;12836
12837;-11.31;0.62;-11.31;0.0;0;12837
12838;-11.31;0.62;-11.31;0.0;0;12838
12839;-11.31;0.62;-11.31;0.0;0;12839
12840;-11.31;0.62;-11.31;0.0;0;12840
12841;-11.31;0.62;-11.31;0.0;0;12841
12842;-11.31;0.62;-11.31;0.0;0;12842
12843;-11.31;0.62;-11.31;0.0;0;12843
12844;-11.31;0.62;-11.31;0.0;0;12844
12845;-11.31;0.62;-11.31;0.0;0;12845
12846;-11.31;0.62;-11.31;0.0;0;12846
12847;-11.31;0.62;-11.31;0.0;0;12847
12848;-11.31;0.62;-11.31;0.0;0;12848
12849;-11.31;0.62;-11.31;0.0;0;12849
12850;-11.31;0.62;-11.31;0.0;0;12850
12851;-11.31;0.62;-11.31;0.0;0;12851
12852;-11.31;0.62;-11.31;0.0;0;12852
12853;-11.31;0.62;-11.31;0.0;0;12853
12854;-11.31;0.62;-11.31;0.0;0;12854
12855;-11.31;0.62;-11.31;0.0;0;12855
12856;-11.31;0.62;-11.31;0.0;0;12856
12857;-11.31;0.62;-11.31;0.0;0;12857
12858;-11.31;0.62;-11.31;0.0;0;12858
12859;-11.31;0.62;-11.31;0.0;0;12859
12860;-11.31;0.62;-11.31;0.0;0;12860
12861;-11.31;0.62;-11.31;0.0;0;12861
12862;-11.31;0.62;-11.31;0.0;0;12862
12863;-11.31;0.62;-11.31;0.0;0;12863
12864;-11.31;0.62;-11.31;0.0;0;12864
12865;-11.31;0.62;-11.31;0.0;0;12865
12866;-11.31;0.62;-11.31;0.0;0;12866
12867;-11.31;0.62;-11.31;0.0;0;12867
12868;-11.31;0.62;-11.31;0.0;0;12868
12869;-11.31;0.62;-11.31;0.0;0;12869
12870;-11.31;0.62;-11.31;0.0;0;12870
12871;-11.31;0.62;-11.31;0.0;0;12871
12872;-11.31;0.62;-11.31;0.0;0;12872
12873;-11.31;0.62;-11.31;0.0;0;12873
12874;-11.31;0.62;-11.31;0.0;0;12874
12875;-11.31;0.62;-11.31;0.0;0;12875
12876;-11.31;0.62;-11.31;0.0;0;12876
12877;-11.31;0.62;-11.31;0.0;0;12877
12878;-11.31;0.62;-11.31;0.0;0;12878
12879;-11.31;0.62;-11.31;0.0;0;12879
12880;-11.31;0.62;-11.31;0.0;0;12880
12881;-11.31;0.62;-11.31;0.0;0;12881
12882;-11.38;0.62;-11.38;0.0;0;12882
12883;-11.38;0.62;-11.38;0.0;0;12883
12884;-11.31;0.62;-11.31;0.0;0;12884
12885;-11.31;0.62;-11.31;0.0;0;12885
12886;-11.38;0.62;-11.38;0.0;0;12886
12887;-11.31;0.62;-11.31;0.0;0;12887
12888;-11.38;0.62;-11.38;0.0;0;12888
12889;-11.38;0.62;-11.38;0.0;0;12889
12890;-11.38;0.62;-11.38;0.0;0;12890
12891;-11.38;0.62;-11.38;0.0;0;12891
12892;-11.38;0.62;-11.38;0.0;0;12892
12893;-11.38;0.62;-11.38;0.0;0;12893
12894;-11.38;0.62;-11.38;0.0;0;12894
12895;-11.38;0.62;-11.38;0.0;0;12895
12896;-11.38;0.62;-11.38;0.0;0;12896
12897;-11.38;0.62;-11.38;0.0;0;12897
12898;-11.38;0.62;-11.38;0.0;0;12898
12899;-11.38;0.62;-11.38;0.0;0;12899
12900;-11.38;0.62;-11.38;0.0;0;12900
12901;-11.31;0.62;-11.31;0.0;0;12901
12902;-11.38;0.62;-11.38;0.0;0;12902
12903;-11.38;0.62;-11.38;0.0;0;12903
12904;-11.38;0.62;-11.38;0.0;0;12904
12905;-11.38;0.62;-11.38;0.0;0;12905
12906;-11.38;0.62;-11.38;0.0;0;12906
12907;-11.38;0.62;-11.38;0.0;0;12907
12908;-11.38;0.62;-11.38;0.0;0;12908
12909;-11.38;0.62;-11.38;0.0;0;12909
12910;-11.38;0.62;-11.38;0.0;0;12910
12911;-11.38;0.62;-11.38;0.0;0;12911
12912;-11.31;0.62;-11.31;0.0;0;12912
12913;-11.31;0.62;-11.31;0.0;0;12913
12914;-11.38;0.62;-11.38;0.0;0;12914
12915;-11.38;0.62;-11.38;0.0;0;12915
12916;-11.38;0.62;-11.38;0.0;0;12916
12917;-11.38;0.62;-11.38;0.0;0;12917
12918;-11.38;0.62;-11.38;0.0;0;12918
12919;-11.38;0.62;-11.38;0.0;0;12919
12920;-11.38;0.62;-11.38;0.0;0;12920
12921;-11.38;0.62;-11.38;0.0;0;12921
12922;-11.38;0.62;-11.38;0.0;0;12922
12923;-11.38;0.62;-11.38;0.0;0;12923
12924;-11.38;0.62;-11.38;0.0;0;12924
12925;-11.38;0.62;-11.38;0.0;0;12925
12926;-11.38;0.62;-11.38;0.0;0;12926
12927;-11.38;0.62;-11.38;0.0;0;12927
12928;-11.38;0.62;-11.38;0.0;0;12928
12929;-11.38;0.62;-11.38;0.0;0;12929
12930;-11.38;0.62;-11.38;0.0;0;12930
12931;-11.38;0.62;-11.38;0.0;0;12931
12932;-11.38;0.62;-11.38;0.0;0;12932
12933;-11.38;0.62;-11.38;0.0;0;12933
12934;-11.38;0.62;-11.38;0.0;0;12934
12935;-11.38;0.62;-11.38;0.0;0;12935
12936;-11.38;0.62;-11.38;0.0;0;12936
12937;-11.38;0.62;-11.38;0.0;0;12937
12938;-11.38;0.62;-11.38;0.0;0;12938
12939;-11.38;0.62;-11.38;0.0;0;12939
12940;-11.38;0.62;-11.38;0.0;0;12940
12941;-11.38;0.62;-11.38;0.0;0;12941
12942;-11.38;0.62;-11.38;0.0;0;12942
12943;-11.38;0.62;-11.38;0.0;0;12943
12944;-11.38;0.62;-11.38;0.0;0;12944
12945;-11.38;0.62;-11.38;0.0;0;12945
12946;-11.38;0.62;-11.38;0.0;0;12946
12947;-11.38;0.62;-11.38;0.0;0;12947
12948;-11.38;0.62;-11.38;0.0;0;12948
12949;-11.38;0.62;-11.38;0.0;0;12949
12950;-11.38;0.62;-11.38;0.0;0;12950
12951;-11.38;0.62;-11.38;0.0;0;12951
12952;-11.38;0.62;-11.38;0.0;0;12952
12953;-11.38;0.62;-11.38;0.0;0;12953
12954;-11.38;0.62;-11.38;0.0;0;12954
12955;-11.38;0.62;-11.38;0.0;0;12955
12956;-11.38;0.62;-11.38;0.0;0;12956
12957;-11.38;0.62;-11.38;0.0;0;12957
12958;-11.38;0.62;-11.38;0.0;0;12958
12959;-11.38;0.62;-11.38;0.0;0;12959
12960;-11.38;0.62;-11.38;0.0;0;12960
12961;-11.38;0.62;-11.38;0.0;0;12961
12962;-11.38;0.62;-11.38;0.0;0;12962
12963;-11.38;0.62;-11.38;0.0;0;12963
12964;-11.38;0.62;-11.38;0.0;0;12964
12965;-11.38;0.62;-11.38;0.0;0;12965
12966;-11.38;0.62;-11.38;0.0;0;12966
12967;-11.38;0.62;-11.38;0.0;0;12967
12968;-11.38;0.62;-11.38;0.0;0;12968
12969;-11.38;0.62;-11.38;0.0;0;12969
12970;-11.38;0.62;-11.38;0.0;0;12970
12971;-11.38;0.62;-11.38;0.0;0;12971
12972;-11.38;0.62;-11.38;0.0;0;12972
12973;-11.38;0.62;-11.38;0.0;0;12973
12974;-11.38;0.62;-11.38;0.0;0;12974
12975;-11.38;0.62;-11.38;0.0;0;12975
12976;-11.38;0.62;-11.38;0.0;0;12976
12977;-11.38;0.62;-11.38;0.0;0;12977
12978;-11.38;0.62;-11.38;0.0;0;12978
12979;-11.38;0.62;-11.38;0.0;0;12979
12980;-11.38;0.62;-11.38;0.0;0;12980
12981;-11.38;0.62;-11.38;0.0;0;12981
12982;-11.38;0.62;-11.38;0.0;0;12982
12983;-11.38;0.62;-11.38;0.0;0;12983
12984;-11.38;0.62;-11.38;0.0;0;12984
12985;-11.38;0.62;-11.38;0.0;0;12985
12986;-11.38;0.62;-11.38;0.0;0;12986
12987;-11.38;0.62;-11.38;0.0;0;12987
12988;-11.38;0.62;-11.38;0.0;0;12988
12989;-11.38;0.62;-11.38;0.0;0;12989
12990;-11.38;0.62;-11.38;0.0;0;12990
12991;-11.38;0.62;-11.38;0.0;0;12991
12992;-11.38;0.62;-11.38;0.0;0;12992
12993;-11.38;0.62;-11.38;0.0;0;12993
12994;-11.44;0.62;-11.44;0.0;0;12994
12995;-11.44;0.62;-11.44;0.0;0;12995
12996;-11.38;0.62;-11.38;0.0;0;12996
12997;-11.38;0.62;-11.38;0.0;0;12997
12998;-11.44;0.62;-11.44;0.0;0;12998
12999;-11.38;0.62;-11.38;0.0;0;12999
13000;-11.44;0.62;-11.44;0.0;0;13000
13001;-11.38;0.62;-11.38;0.0;0;13001
13002;-11.44;0.62;-11.44;0.0;0;13002
13003;-11.44;0.62;-11.44;0.0;0;13003
13004;-11.38;0.62;-11.38;0.0;0;13004
13005;-11.44;0.62;-11.44;0.0;0;13005
13006;-11.44;0.62;-11.44;0.0;0;13006
13007;-11.44;0.62;-11.44;0.0;0;13007
13008;-11.44;0.62;-11.44;0.0;0;13008
13009;-11.44;0.62;-11.44;0.0;0;13009
13010;-11.44;0.62;-11.44;0.0;0;13010
13011;-11.44;0.62;-11.44;0.0;0;13011
13012;-11.44;0.62;-11.44;0.0;0;13012
13013;-11.44;0.62;-11.44;0.0;0;13013
13014;-11.44;0.62;-11.44;0.0;0;13014
13015;-11.44;0.62;-11.44;0.0;0;13015
13016;-11.44;0.62;-11.44;0.0;0;13016
13017;-11.44;0.62;-11.44;0.0;0;13017
13018;-11.44;0.62;-11.44;0.0;0;13018
13019;-11.44;0.62;-11.44;0.0;0;13019
13020;-11.44;0.62;-11.44;0.0;0;13020
13021;-11.44;0.62;-11.44;0.0;0;13021
13022;-11.44;0.62;-11.44;0.0;0;13022
13023;-11.44;0.62;-11.44;0.0;0;13023
13024;-11.44;0.62;-11.44;0.0;0;13024
13025;-11.44;0.62;-11.44;0.0;0;13025
13026;-11.44;0.62;-11.44;0.0;0;13026
13027;-11.44;0.62;-11.44;0.0;0;13027
13028;-11.44;0.62;-11.44;0.0;0;13028
13029;-11.44;0.62;-11.44;0.0;0;13029
13030;-11.44;0.62;-11.44;0.0;0;13030
13031;-11.44;0.62;-11.44;0.0;0;13031
13032;-11.44;0.62;-11.44;0.0;0;13032
13033;-11.44;0.62;-11.44;0.0;0;13033
13034;-11.44;0.62;-11.44;0.0;0;13034
13035;-11.44;0.62;-11.44;0.0;0;13035
13036;-11.44;0.62;-11.44;0.0;0;13036
13037;-11.44;0.62;-11.44;0.0;0;13037
13038;-11.44;0.62;-11.44;0.0;0;13038
13039;-11.44;0.62;-11.44;0.0;0;13039
13040;-11.44;0.62;-11.44;0.0;0;13040
13041;-11.44;0.62;-11.44;0.0;0;13041
13042;-11.44;0.62;-11.44;0.0;0;13042
13043;-11.44;0.62;-11.44;0.0;0;13043
13044;-11.44;0.62;-11.44;0.0;0;13044
13045;-11.44;0.62;-11.44;0.0;0;13045
13046;-11.44;0.62;-11.44;0.0;0;13046
13047;-11.44;0.62;-11.44;0.0;0;13047
13048;-11.44;0.62;-11.44;0.0;0;13048
13049;-11.44;0.62;-11.44;0.0;0;13049
13050;-11.44;0.62;-11.44;0.0;0;13050
13051;-11.44;0.62;-11.44;0.0;0;13051
13052;-11.44;0.62;-11.44;0.0;0;13052
13053;-11.44;0.62;-11.44;0.0;0;13053
13054;-11.44;0.62;-11.44;0.0;0;13054
13055;-11.44;0.62;-11.44;0.0;0;13055
13056;-11.44;0.62;-11.44;0.0;0;13056
13057;-11.44;0.62;-11.44;0.0;0;13057
13058;-11.44;0.62;-11.44;0.0;0;13058
13059;-11.44;0.62;-11.44;0.0;0;13059
13060;-11.44;0.62;-11.44;0.0;0;13060
13061;-11.44;0.62;-11.44;0.0;0;13061
13062;-11.44;0.62;-11.44;0.0;0;13062
13063;-11.44;0.62;-11.44;0.0;0;13063
13064;-11.44;0.62;-11.44;0.0;0;13064
13065;-11.44;0.62;-11.44;0.0;0;13065
13066;-11.44;0.62;-11.44;0.0;0;13066
13067;-11.44;0.62;-11.44;0.0;0;13067
13068;-11.44;0.62;-11.44;0.0;0;13068
13069;-11.44;0.62;-11.44;0.0;0;13069
13070;-11.44;0.62;-11.44;0.0;0;13070
13071;-11.44;0.62;-11.44;0.0;0;13071
13072;-11.44;0.62;-11.44;0.0;0;13072
13073;-11.44;0.62;-11.44;0.0;0;13073
13074;-11.44;0.62;-11.44;0.0;0;13074
13075;-11.44;0.62;-11.44;0.0;0;13075
13076;-11.44;0.62;-11.44;0.0;0;13076
13077;-11.44;0.62;-11.44;0.0;0;13077
13078;-11.44;0.62;-11.44;0.0;0;13078
13079;-11.44;0.62;-11.44;0.0;0;13079
13080;-11.44;0.62;-11.44;0.0;0;13080
13081;-11.44;0.62;-11.44;0.0;0;13081
13082;-11.44;0.62;-11.44;0.0;0;13082
13083;-11.44;0.62;-11.44;0.0;0;13083
13084;-11.44;0.62;-11.44;0.0;0;13084
13085;-11.44;0.62;-11.44;0.0;0;13085
13086;-11.44;0.62;-11.44;0.0;0;13086
13087;-11.44;0.62;-11.44;0.0;0;13087
13088;-11.44;0.62;-11.44;0.0;0;13088
13089;-11.44;0.62;-11.44;0.0;0;13089
13090;-11.44;0.62;-11.44;0.0;0;13090
13091;-11.44;0.62;-11.44;0.0;0;13091
13092;-11.44;0.62;-11.44;0.0;0;13092
13093;-11.44;0.62;-11.44;0.0;0;13093
13094;-11.44;0.62;-11.44;0.0;0;13094
13095;-11.44;0.62;-11.44;0.0;0;13095
13096;-11.44;0.62;-11.44;0.0;0;13096
13097;-11.44;0.62;-11.44;0.0;0;13097
13098;-11.44;0.62;-11.44;0.0;0;13098
13099;-11.44;0.62;-11.44;0.0;0;13099
13100;-11.44;0.62;-11.44;0.0;0;13100
13101;-11.44;0.62;-11.44;0.0;0;13101
13102;-11.44;0.62;-11.44;0.0;0;13102
13103;-11.44;0.62;-11.44;0.0;0;13103
13104;-11.44;0.62;-11.44;0.0;0;13104
13105;-11.44;0.62;-11.44;0.0;0;13105
13106;-11.44;0.62;-11.44;0.0;0;13106
13107;-11.44;0.62;-11.44;0.0;0;13107
13108;-11.44;0.62;-11.44;0.0;0;13108
13109;-11.44;0.62;-11.44;0.0;0;13109
13110;-11.44;0.62;-11.44;0.0;0;13110
13111;-11.44;0.62;-11.44;0.0;0;13111
13112;-11.44;0.62;-11.44;0.0;0;13112
13113;-11.44;0.62;-11.44;0.0;0;13113
13114;-11.44;0.62;-11.44;0.0;0;13114
13115;-11.44;0.62;-11.44;0.0;0;13115
13116;-11.44;0.62;-11.44;0.0;0;13116
13117;-11.44;0.62;-11.44;0.0;0;13117
13118;-11.44;0.62;-11.44;0.0;0;13118
13119;-11.44;0.62;-11.44;0.0;0;13119
13120;-11.44;0.62;-11.44;0.0;0;13120
13121;-11.44;0.62;-11.44;0.0;0;13121
13122;-11.44;0.62;-11.44;0.0;0;13122
13123;-11.44;0.62;-11.44;0.0;0;13123
13124;-11.44;0.62;-11.44;0.0;0;13124
13125;-11.44;0.62;-11.44;0.0;0;13125
13126;-11.5;0.62;-11.5;0.0;0;13126
13127;-11.44;0.62;-11.44;0.0;0;13127
13128;-11.44;0.62;-11.44;0.0;0;13128
13129;-11.44;0.62;-11.44;0.0;0;13129
13130;-11.44;0.62;-11.44;0.0;0;13130
13131;-11.44;0.62;-11.44;0.0;0;13131
13132;-11.44;0.62;-11.44;0.0;0;13132
13133;-11.5;0.62;-11.5;0.0;0;13133
13134;-11.44;0.62;-11.44;0.0;0;13134
13135;-11.44;0.62;-11.44;0.0;0;13135
13136;-11.44;0.62;-11.44;0.0;0;13136
13137;-11.44;0.62;-11.44;0.0;0;13137
13138;-11.44;0.62;-11.44;0.0;0;13138
13139;-11.44;0.62;-11.44;0.0;0;13139
13140;-11.44;0.62;-11.44;0.0;0;13140
13141;-11.44;0.62;-11.44;0.0;0;13141
13142;-11.44;0.62;-11.44;0.0;0;13142
13143;-11.44;0.62;-11.44;0.0;0;13143
13144;-11.44;0.62;-11.44;0.0;0;13144
13145;-11.44;0.62;-11.44;0.0;0;13145
13146;-11.44;0.62;-11.44;0.0;0;13146
13147;-11.44;0.62;-11.44;0.0;0;13147
13148;-11.44;0.62;-11.44;0.0;0;13148
13149;-11.5;0.62;-11.5;0.0;0;13149
13150;-11.44;0.62;-11.44;0.0;0;13150
13151;-11.5;0.62;-11.5;0.0;0;13151
13152;-11.5;0.62;-11.5;0.0;0;13152
13153;-11.44;0.62;-11.44;0.0;0;13153
13154;-11.44;0.62;-11.44;0.0;0;13154
13155;-11.44;0.62;-11.44;0.0;0;13155
13156;-11.44;0.62;-11.44;0.0;0;13156
13157;-11.44;0.62;-11.44;0.0;0;13157
13158;-11.44;0.62;-11.44;0.0;0;13158
13159;-11.44;0.62;-11.44;0.0;0;13159
13160;-11.5;0.62;-11.5;0.0;0;13160
13161;-11.44;0.62;-11.44;0.0;0;13161
13162;-11.5;0.62;-11.5;0.0;0;13162
13163;-11.44;0.62;-11.44;0.0;0;13163
13164;-11.5;0.62;-11.5;0.0;0;13164
13165;-11.44;0.62;-11.44;0.0;0;13165
13166;-11.5;0.62;-11.5;0.0;0;13166
13167;-11.44;0.62;-11.44;0.0;0;13167
13168;-11.5;0.62;-11.5;0.0;0;13168
13169;-11.5;0.62;-11.5;0.0;0;13169
13170;-11.44;0.62;-11.44;0.0;0;13170
13171;-11.5;0.62;-11.5;0.0;0;13171
13172;-11.5;0.62;-11.5;0.0;0;13172
13173;-11.5;0.62;-11.5;0.0;0;13173
13174;-11.44;0.62;-11.44;0.0;0;13174
13175;-11.5;0.62;-11.5;0.0;0;13175
13176;-11.5;0.62;-11.5;0.0;0;13176
13177;-11.44;0.62;-11.44;0.0;0;13177
13178;-11.44;0.62;-11.44;0.0;0;13178
13179;-11.44;0.62;-11.44;0.0;0;13179
13180;-11.5;0.62;-11.5;0.0;0;13180
13181;-11.5;0.62;-11.5;0.0;0;13181
13182;-11.5;0.62;-11.5;0.0;0;13182
13183;-11.44;0.62;-11.44;0.0;0;13183
13184;-11.5;0.62;-11.5;0.0;0;13184
13185;-11.5;0.62;-11.5;0.0;0;13185
13186;-11.5;0.62;-11.5;0.0;0;13186
13187;-11.5;0.62;-11.5;0.0;0;13187
13188;-11.44;0.62;-11.44;0.0;0;13188
13189;-11.5;0.62;-11.5;0.0;0;13189
13190;-11.44;0.62;-11.44;0.0;0;13190
13191;-11.5;0.62;-11.5;0.0;0;13191
13192;-11.5;0.62;-11.5;0.0;0;13192
13193;-11.5;0.62;-11.5;0.0;0;13193
13194;-11.5;0.62;-11.5;0.0;0;13194
13195;-11.5;0.62;-11.5;0.0;0;13195
13196;-11.5;0.62;-11.5;0.0;0;13196
13197;-11.5;0.62;-11.5;0.0;0;13197
